,id,title,keywords,genres,director,producer,compositor,actor_1,actor_2,actor_3
5508,174675,The Machine,artificial intelligence experiment dystopia military dystopian future,Science Fiction Thriller,Caradog W. James,John Giwa-Amu,Tom Raybould,Caity Lotz,Toby Stephens,Denis Lawson
5509,10489,Cujo,based on novel or book cadillac dam cult favorite corpse rabies rabid dog rabbit hole mad dog saint bernard dog,Horror Thriller,Lewis Teague,Daniel H. Blatt,Charles Bernstein,Dee Wallace,Danny Pintauro,Daniel Hugh Kelly
5510,459910,Braven,cocaine drug dealer log cabin shaky camera,Drama Action,Lin Oeding,Jason Momoa,,Jason Momoa,Stephen Lang,Garret Dillahunt
5511,10137,Stuart Little,sibling relationship based on novel or book cat mouse adoption gangster orphanage step brother kids and family world trade center,Animation Fantasy Family Comedy,Rob Minkoff,Douglas Wick,,Michael J. Fox,Geena Davis,Hugh Laurie
5512,8688,Snake Eyes,casino political activism boxer mission of murder boxing match police officer witness to murder,Crime Mystery Thriller,Brian De Palma,Brian De Palma,Ryuichi Sakamoto,Nicolas Cage,Gary Sinise,John Heard
5513,157353,Transcendence,artificial intelligence technology nanotechnology computer virus super computer resurrection love mind control terrorism scientist extremist moral dilemma computer scientist mind transfer quantum computer mind uploading,Thriller Science Fiction Drama Mystery,Wally Pfister,Kate Cohen,Mychael Danna,Johnny Depp,Paul Bettany,Rebecca Hall
5514,9349,Universal Soldier,vietnam barrage revitalization reporter soldier,Thriller Action Science Fiction Crime,Roland Emmerich,Allen Shapiro,,Jean-Claude Van Damme,Dolph Lundgren,Ally Walker
5515,72545,Journey 2: The Mysterious Island,giant lizard mission mysterious island missing person duringcreditsstinger 3d,Adventure Action Science Fiction,Brad Peyton,Charlotte Huggins,Andrew Lockington,Josh Hutcherson,Dwayne Johnson,Michael Caine
5516,35791,Resident Evil: Afterlife,post-apocalyptic dystopia undead biohazard evil corporation resident evil zombie based on video game duringcreditsstinger 3d,Action Adventure Horror Science Fiction,Paul W.S. Anderson,Paul W.S. Anderson,Tom Hajdu,Milla Jovovich,Wentworth Miller,Ali Larter
5517,8873,Wayne's World 2,love of one's life talk show kiss rock concert music tv program,Music Comedy,Stephen Surjik,Lorne Michaels,Carter Burwell,Mike Myers,Dana Carvey,Christopher Walken
5518,12596,Pushing Tin,competition airport air controller adversary,Comedy Drama,Mike Newell,Art Linson,Anne Dudley,John Cusack,Billy Bob Thornton,Cate Blanchett
5519,9395,Above the Law,corruption chicago cia martial arts senator vietnam cop torture drug lord,Action Thriller Mystery,Andrew Davis,Andrew Davis,David Michael Frank,Steven Seagal,Pam Grier,Henry Silva
5520,369780,Josephine Pregnant & Fabulous,woman director,Comedy,Marilou Berry,,,Marilou Berry,Mehdi Nebbou,Medi Sadoun
5521,9910,Two for the Money,american football bet career greed sport inspired by a true story,Comedy Crime Drama Thriller,D.J. Caruso,James M. Freitag,Christophe Beck,Al Pacino,Matthew McConaughey,Rene Russo
5522,10022,The Pacifier,bodybuilder children body guard scientist family u.s. soldier death of husband male nanny,Action Comedy Drama Family Thriller,Adam Shankman,Gary Barber,,Vin Diesel,Morgan York,Max Thieriot
5523,11358,Walking Tall,,Adventure Drama Action Thriller,Kevin Bray,Ashok Amritraj,Graeme Revell,Dwayne Johnson,Johnny Knoxville,Neal McDonough
5524,58013,The Santa Claus Gang,,Comedy,Paolo Genovese,Paolo Guerra,,Aldo Baglio,Giovanni Storti,Giacomo Poretti
5525,849,Krull,kingdom lightsaber cult favorite dead body magical object fortress cult film doppelgänger cyclops changeling,Action Adventure Fantasy Science Fiction,Peter Yates,Geoffrey Helman,James Horner,Ken Marshall,Lysette Anthony,Francesca Annis
5526,162903,The Fifth Estate,journalist biography internet information leak activist,Drama Thriller,Bill Condon,Steve Golin,,Benedict Cumberbatch,Daniel Brühl,Anthony Mackie
5527,11595,Another 48 Hrs.,prison san francisco gas station drug dealer investigation weapon shootout motorcycle convict tough cop blast,Thriller Action Comedy Crime Drama,Walter Hill,Lawrence Gordon,James Horner,Eddie Murphy,Nick Nolte,Brion James
5528,13252,Cleaner,cover-up,Crime Thriller Mystery,Renny Harlin,Michael P. Flannigan,,Samuel L. Jackson,Ed Harris,Eva Mendes
5529,37652,Didier,sport,Comedy,Alain Chabat,,,Jean-Pierre Bacri,Alain Chabat,Isabelle Gélinas
5530,140222,Love and Honor,vietnam war u.s. soldier anti war awol win girl back,Drama Romance,Danny Mooney ,,,Liam Hemsworth,Teresa Palmer,Aimee Teegarden
5531,85041,Immaturi - Il viaggio,,Comedy,Paolo Genovese,,Andrea Guerra,Raoul Bova,Ricky Memphis,Barbora Bobuľová
5532,11431,Fever Pitch,baseball fanatic relationship problems sport teacher red sox fenway park,Comedy Drama Romance,Bobby Farrelly,Drew Barrymore,Craig Armstrong,Drew Barrymore,Jimmy Fallon,Jason Spevack
5533,127867,The Brass Teapot,fantasy based on comic money magical object woman director,Comedy Fantasy Thriller,Ramaa Mosley,,Andrew Hewitt,Juno Temple,Michael Angarano,Alexis Bledel
5534,10425,The Death and Life of Bobby Z,vineyard rifle drug trade violence drug lord double cross estate baja california san remo landfill gallop rolling eyes booby trap shot golden gun,Drama Action Thriller Crime,John Herzfeld,Stan Erdreich,Tim Jones,Paul Walker,Laurence Fishburne,Olivia Wilde
5535,10208,Muppets from Space,puppetry the muppets,Fantasy Comedy Science Fiction Family,Tim Hill,Ken Kaufman,Jamshied Sharifi,Steve Whitmire,Dave Goelz,Bill Barretta
5536,173897,Resident Evil: The Final Chapter,helicopter monster underground mutant post-apocalyptic dystopia sequel end of the world female soldier woman with gun resident evil zombie armageddon pistol based on video game heroine sci-fi thriller,Action Horror Science Fiction,Paul W.S. Anderson,Paul W.S. Anderson,Paul Haslinger,Milla Jovovich,Iain Glen,Ali Larter
5537,215211,Grace of Monaco,monaco prince 1960s,Romance Drama,Olivier Dahan,Arash Amel,,Nicole Kidman,Milo Ventimiglia,Paz Vega
5538,534,Terminator Salvation,saving the world artificial intelligence prophecy san francisco cyborg killer robot gas station post-apocalyptic dystopia army firearm wartime los angeles,Action Science Fiction Thriller,McG,Moritz Borman,Danny Elfman,Christian Bale,Sam Worthington,Anton Yelchin
5539,44603,Hereafter,journalist afterlife tsunami,Drama Fantasy,Clint Eastwood,Clint Eastwood,,Matt Damon,Bryce Dallas Howard,Thierry Neuvic
5540,41505,Shelter,grave forest faith supernatural murder flashback fear psychiatrist surgery catholicism multiple personality witch doctor,Horror Mystery Thriller,Björn Stein,Emilio Diez Barroso,John Frizzell,Julianne Moore,Jonathan Rhys Meyers,Jeffrey DeMunn
5541,4923,Zardoz,sex future dystopia immortality murder cult film savage,Fantasy Action Thriller Science Fiction,John Boorman,John Boorman,David Munrow,Sean Connery,Charlotte Rampling,Sara Kestelman
5542,818,Austin Powers in Goldmember,saving the world submarine sibling relationship clone spy helicopter gold submachine gun asteroid undercover belgium dutch car journey nightclub laser sumo ringer family history clowning overweight man conciliation james bond spoof car duringcreditsstinger,Comedy Crime Science Fiction,Jay Roach,John S. Lyons,George S. Clinton,Mike Myers,Beyoncé Knowles,Seth Green
5543,203739,Vampire Academy,based on novel or book narration vampire half vampire danger of life royal family friendship superhuman guardian super power supernatural creature based on young adult novel,Comedy Action Fantasy,Mark Waters,Susan Montford,Rolfe Kent,Zoey Deutch,Lucy Fry,Danila Kozlovsky
5544,505436,Serial (Bad) Weddings 2,,Comedy,Philippe de Chauveron,,,Christian Clavier,Chantal Lauby,Élodie Fontan
5545,11866,Flight of the Phoenix,robbery water gobi desert disaster airplane crash struggle for survival desert,Action Adventure Drama Thriller,John Moore,William Aldrich,Marco Beltrami,Dennis Quaid,Tyrese Gibson,Giovanni Ribisi
5546,41215,Black Death,inquisition monk witch village battlefield knight necromancer middle ages pagan persecution medieval 14th century,Action Drama Horror Mystery Thriller,Christopher Smith,Robert Bernstein,,Sean Bean,Eddie Redmayne,Carice van Houten
5547,521029,Annabelle Comes Home,doll the conjuring universe,Horror,Gary Dauberman,James Wan,,Mckenna Grace,Madison Iseman,Katie Sarife
5548,253235,And So It Goes,grandparent grandchild relationship neighbor wealthy elderly estrangement,Comedy Drama Romance,Rob Reiner,Mark Damon,Marc Shaiman,Michael Douglas,Diane Keaton,Sterling Jerins
5549,14648,Podium,,Comedy Music,Yann Moix,,,Benoît Poelvoorde,Jean-Paul Rouve,Julie Depardieu
5550,353069,Mother's Day,holiday mother's day,Comedy Drama Romance,Garry Marshall,Howard Burd,,Jennifer Aniston,Julia Roberts,Kate Hudson
5551,9822,Mighty Joe Young,gorilla dying and death remake,Action Adventure Family Fantasy,Ron Underwood,Ted Hartley,James Horner,Charlize Theron,Rade Serbedzija,Bill Paxton
5552,152760,The Monuments Men,world war ii nazi art theft post world war ii,War Drama History Action,George Clooney,George Clooney,Alexandre Desplat,Matt Damon,Cate Blanchett,George Clooney
5553,87516,Oldboy,imprisonment remake,Drama Thriller Mystery Action,Spike Lee,Doug Davison,Roque Baños,Josh Brolin,Elizabeth Olsen,Samuel L. Jackson
5554,13389,Righteous Kill,revenge murder dirty cop,Action Crime Drama Thriller,Jon Avnet,Rob Cowan,Ed Shearmur,Robert De Niro,Carla Gugino,50 Cent
5555,406761,Hotel Artemis,nurse hotel orderly dystopia street riots riot police near future clandestine hospital,Thriller Science Fiction Action,Drew Pearce,Simon Cornwell,,Jodie Foster,Sterling K. Brown,Sofia Boutella
5556,192145,Third Person,paris france new york rome italy loss of loved one hotel room europe trauma love con artist writer maid incest unfaithful husband personality disorder existential loneliness alexithymia,Drama Romance,Paul Haggis,Paul Breuls,Dario Marianelli,Liam Neeson,Mila Kunis,James Franco
5557,70706,Very Good Girls,woman director,Drama,Naomi Foner Gyllenhaal,Norton Herrick,,Dakota Fanning,Elizabeth Olsen,Boyd Holbrook
5558,479040,Acts of Violence,post traumatic stress  disorder kidnapping cleveland human trafficking police stripper murder abduction,Action Crime,Brett Donowho,Anthony Callie,James T. Sale,Bruce Willis,Cole Hauser,Shawn Ashmore
5559,10555,Shark Tale,fish hero mission of murder threat to death secret love animation shark woman director,Animation Action Comedy Family,Bibo Bergeron,Bill Damaschke,Hans Zimmer,Will Smith,Robert De Niro,Renée Zellweger
5560,11452,National Lampoon's Van Wilder,sex college locker room doggystyle flirting exposé pug bon bon fraternity pledge greek letter laxative,Comedy Romance,Walt Becker,Robert L. Levy,,Ryan Reynolds,Tara Reid,Tim Matheson
5561,11186,Child's Play 2,faithlessness puppet killer toys toy comes to life,Drama Horror,John Lafia,David Kirschner,Graeme Revell,Alex Vincent,Jenny Agutter,Gerrit Graham
5562,263341,Crouching Tiger Hidden Dragon: Sword of Destiny,martial arts based on novel or book sword warlord sequel 18th century wuxia female warrior,Action Adventure Drama,Yuen Woo-ping,Peter Berg,Carlo Siliotto,Michelle Yeoh,Donnie Yen,Jason Scott Lee
5563,18892,Jawbreaker,confession jealousy nightmare ambition groupie female friendship high school revenge prom dead body dating popularity fashion rock band makeover polaroid camera public humiliation social outcast prank gone wrong social climbing back stabbing accidental killing,Comedy,Darren Stein,Stacy Kramer,Stephen Endelman,Rose McGowan,Rebecca Gayheart,Julie Benz
5564,15092,Crank: High Voltage,prostitute horse race heart strip club electric shock sequel flashback tourette syndrome gang shootout public sex cigarette smoking mansion foot chase surgery taser duringcreditsstinger absurdism ultraviolence,Action Thriller Crime,Mark Neveldine,Gary Lucchesi,Mike Patton,Jason Statham,Amy Smart,Dwight Yoakam
5565,38541,The Divide,basement violence septic tank town in panic welding gunshot,Horror Science Fiction Drama,Xavier Gens,Ross M. Dinerstein,,Lauren German,Michael Biehn,Milo Ventimiglia
5566,34069,Cargo,spacecraft space colony space travel simulated reality  cargo ship suspended animation loneliness in space,Thriller Mystery Science Fiction,Ivan Engler,Marcel Wolfisberg,Fredrik Strömberg,Martin Rapold,Anna-Katharina Schwabroh,Regula Grauwiller
5567,27022,The Sorcerer's Apprentice,witch fire wolf fountain magic book castle water apprentice training merlin love mission sorcerer dragon aftercreditsstinger apprendista morgana,Fantasy Adventure Action Comedy Drama,Jon Turteltaub,,Trevor Rabin,Nicolas Cage,Jay Baruchel,Monica Bellucci
5568,9889,Shallow Hal,overweight beauty hypnosis overweight man overweight woman superficiality obesity fat suit beauty standards attractiveness,Comedy Romance,Bobby Farrelly,Bobby Farrelly,,Gwyneth Paltrow,Jack Black,Jason Alexander
5569,10663,The Waterboy,sport social outcast ridicule lawn mower deserted by husband low self esteem waterboy college american football,Comedy Drama,Frank Coraci,Jack Giarraputo,,Adam Sandler,Kathy Bates,Fairuza Balk
5570,10157,Police Academy 2: Their First Assignment,handcuffs police chief police operation spying investigation police everyday life police academy commandant,Comedy Crime,Jerry Paris,Paul Maslansky,Robert Folk,Steve Guttenberg,Bubba Smith,David Graf
5571,220286,Grand Piano,chicago assassin playing piano,Thriller Mystery,Eugenio Mira,Rodrigo Cortés,Víctor Reyes,Elijah Wood,John Cusack,Tamsin Egerton
5572,13154,Showdown in Little Tokyo,yakuza los angeles samurai sword,Action Thriller,Mark L. Lester,Martin E. Caan,,Dolph Lundgren,Brandon Lee,Cary-Hiroyuki Tagawa
5573,11357,Halloween 4: The Return of Michael Myers,sheriff scissors ambulance halloween twist knife sequel murder serial killer masked killer blood niece evil october,Horror Thriller,Dwight H. Little,Paul Freeman,Alan Howarth,Donald Pleasence,Ellie Cornell,Danielle Harris
5574,76285,Percy Jackson: Sea of Monsters,poison sea based on novel or book monster hermes adventure tale poseidon fantasy world demigod golden fleece olympus quest kronos overthrow olympus based on young adult novel,Adventure Family Fantasy,Thor Freudenthal,Michael Barnathan,,Logan Lerman,Alexandra Daddario,Douglas Smith
5575,10313,The Men Who Stare at Goats,vietnam veteran kuwait new age staring contest drug use paranoid fantasy hippie lifestyle,Comedy War,Grant Heslov,George Clooney,Rolfe Kent,George Clooney,Ewan McGregor,Jeff Bridges
5576,30618,Bunraku,bartender revenge drifter uncle nephew relationship,Thriller Action Drama,Guy Moshe,Ram Bergman,Terence Blanchard,Josh Hartnett,Demi Moore,Woody Harrelson
5577,4256,Scary Movie 3,horror spoof,Comedy,David Zucker,Robert K. Weiss,James L. Venable,Anna Faris,Pamela Anderson,Jenny McCarthy
5578,9694,One Missed Call,mass murder restaurant victim knife friends clinic student spirit series of murders death phone call murder hunt,Horror Thriller,Takashi Miike,Yoichi Arishige,Kôji Endô,Kou Shibasaki,Shinichi Tsutsumi,Kazue Fukiishi
5579,71677,Assassination Games,fight anti hero karate drug cartel pistol extreme violence sharpshooter knife throwing silencer knife fight gist fight kickboxing,Action,Ernie Barbarash,Justin Bursch,Neal Acree,Jean-Claude Van Damme,Scott Adkins,Kevin Chapman
5580,14191,Aquamarine,female friendship mermaid teenager woman director,Fantasy Romance Family Comedy,Elizabeth Allen Rosenbaum,Susan Cartsonis,David Hirschfelder,Emma Roberts,JoJo,Sara Paxton
5581,31203,Little Nicholas,little boy based on children's book mischievous child 1960s paris,Comedy,Laurent Tirard,Jacques Beyster,Klaus Badelt,Maxime Godart,Valérie Lemercier,Kad Merad
5582,11015,The Relic,chicago based on novel or book monster museum pile of dead bodies god dead body anthropologist indian tribe amazon jungle,Horror Mystery Thriller,Peter Hyams,Gale Anne Hurd,John Debney,Penelope Ann Miller,Tom Sizemore,Linda Hunt
5583,255456,Sotto una buona stella,,Comedy,Carlo Verdone,,,Carlo Verdone,Paola Cortellesi,Tea Falco
